,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
GER-Bundesliga,2324,Dortmund,Mats Hummels,GER,DF,34,1988,17.6,3,16,6,37.5,0.91,0.34,0.19,0.5,11.7,0,0,0,3.2,3.2,0.23,-0.2,-0.2
GER-Bundesliga,2324,Dortmund,Niclas Füllkrug,GER,FW,30,1993,24.6,12,50,23,46.0,2.03,0.94,0.18,0.39,12.2,0,3,3,12.4,10.0,0.2,-0.4,-1.0
GER-Bundesliga,2324,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,31.8,2,27,6,22.2,0.85,0.19,0.07,0.33,13.4,0,0,0,3.0,3.0,0.11,-1.0,-1.0
GER-Bundesliga,2324,Dortmund,Niklas Süle,GER,DF,27,1995,16.8,1,7,1,14.3,0.42,0.06,0.14,1.0,16.0,0,0,0,0.4,0.4,0.06,0.6,0.6
GER-Bundesliga,2324,Dortmund,Ole Pohlmann,GER,MF,22,2001,0.6,0,1,0,0.0,1.67,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2324,Dortmund,Ramy Bensebaini,ALG,DF,28,1995,11.5,0,16,0,0.0,1.39,0.0,0.0,,17.1,0,0,0,1.7,1.7,0.11,-1.7,-1.7
GER-Bundesliga,2324,Dortmund,Salih Özcan,TUR,MF,25,1998,13.2,0,5,2,40.0,0.38,0.15,0.0,0.0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
GER-Bundesliga,2324,Dortmund,Samuel Bamba,GER,FW,19,2004,0.5,0,2,0,0.0,3.83,0.0,0.0,,12.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3
GER-Bundesliga,2324,Dortmund,Sébastien Haller,CIV,FW,29,1994,4.4,0,7,2,28.6,1.59,0.45,0.0,0.0,10.7,0,0,0,0.9,0.9,0.13,-0.9,-0.9
GER-Bundesliga,2324,Dortmund,Thomas Meunier,BEL,DF,31,1991,6.5,0,8,1,12.5,1.23,0.15,0.0,0.0,18.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5
GER-Bundesliga,2324,Dortmund,Thorgan Hazard,BEL,DF,30,1993,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Dortmund,Youssoufa Moukoko,GER,FW,18,2004,6.9,5,14,7,50.0,2.02,1.01,0.36,0.71,13.0,0,0,0,3.9,3.9,0.28,1.1,1.1
GER-Bundesliga,2324,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",21,2002,23.4,7,37,13,35.1,1.58,0.55,0.19,0.54,14.4,0,0,0,5.7,5.7,0.15,1.3,1.3
GER-Bundesliga,2324,Eint Frankfurt,Aurélio Buta,POR,"DF,MF",26,1997,19.4,1,13,4,30.8,0.67,0.21,0.08,0.25,21.3,0,0,0,0.5,0.5,0.04,0.5,0.5
GER-Bundesliga,2324,Eint Frankfurt,Christopher Lenz,GER,DF,28,1994,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Donny van de Beek,NED,"MF,FW",26,1997,4.0,0,1,0,0.0,0.25,0.0,0.0,,11.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
GER-Bundesliga,2324,Eint Frankfurt,Elias Baum,GER,"DF,MF",17,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Ellyes Skhiri,TUN,MF,28,1995,24.1,2,18,8,44.4,0.75,0.33,0.11,0.25,16.7,0,0,0,2.3,2.3,0.13,-0.3,-0.3
GER-Bundesliga,2324,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",20,2002,21.2,2,40,14,35.0,1.88,0.66,0.05,0.14,19.1,6,0,0,3.1,3.1,0.08,-1.1,-1.1
GER-Bundesliga,2324,Eint Frankfurt,Hrvoje Smolčić,CRO,DF,22,2000,3.9,1,3,1,33.3,0.78,0.26,0.33,1.0,15.5,0,0,0,1.0,1.0,0.34,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Hugo Ekitike,FRA,FW,21,2002,8.0,4,30,9,30.0,3.77,1.13,0.13,0.44,14.1,0,0,0,2.4,2.4,0.08,1.6,1.6
GER-Bundesliga,2324,Eint Frankfurt,Hugo Larsson,SWE,MF,19,2004,21.0,2,10,4,40.0,0.48,0.19,0.2,0.5,19.9,0,0,0,1.3,1.3,0.13,0.7,0.7
GER-Bundesliga,2324,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",18,2005,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Jens Grahl,GER,GK,34,1988,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",23,1999,1.6,0,1,0,0.0,0.61,0.0,0.0,,17.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
GER-Bundesliga,2324,Eint Frankfurt,Jesper Lindstrøm,DEN,FW,23,2000,0.9,0,1,0,0.0,1.08,0.0,0.0,,11.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2
GER-Bundesliga,2324,Eint Frankfurt,Jessic Ngankam,GER,FW,23,2000,3.1,0,7,4,57.1,2.25,1.29,0.0,0.0,16.5,0,0,1,1.5,0.7,0.1,-1.5,-0.7
GER-Bundesliga,2324,Eint Frankfurt,Junior Dina Ebimbe,FRA,"MF,DF",22,2000,21.7,5,52,15,28.8,2.39,0.69,0.1,0.33,15.1,0,0,0,5.0,5.0,0.1,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Kevin Trapp,GER,GK,33,1990,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Kristijan Jakić,CRO,"MF,FW",26,1997,2.2,0,1,0,0.0,0.45,0.0,0.0,,24.2,0,0,0,0.0,0.0,0.04,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Makoto Hasebe,JPN,"DF,MF",39,1984,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Mario Götze,GER,MF,31,1992,23.0,3,13,6,46.2,0.57,0.26,0.23,0.5,14.2,0,0,0,2.9,2.9,0.26,0.1,0.1
GER-Bundesliga,2324,Eint Frankfurt,Marko Mladenović,SRB,MF,18,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Nacho Ferri,ESP,"FW,MF",18,2004,0.8,1,5,2,40.0,6.08,2.43,0.2,0.5,16.4,0,0,0,1.2,1.2,0.24,-0.2,-0.2
GER-Bundesliga,2324,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",22,2000,14.5,3,22,7,31.8,1.51,0.48,0.14,0.43,21.7,0,0,0,1.3,1.3,0.06,1.7,1.7
GER-Bundesliga,2324,Eint Frankfurt,Nnamdi Collins,GER,DF,19,2004,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Omar Marmoush,EGY,"FW,MF",24,1999,25.6,12,77,31,40.3,3.01,1.21,0.13,0.32,17.6,5,2,2,11.6,10.1,0.13,0.4,-0.1
GER-Bundesliga,2324,Eint Frankfurt,Paxten Aaronson,USA,MF,19,2003,1.1,0,2,2,100.0,1.78,1.78,0.0,0.0,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
GER-Bundesliga,2324,Eint Frankfurt,Philipp Max,GER,DF,29,1993,15.0,1,8,2,25.0,0.53,0.13,0.13,0.5,24.2,0,0,0,0.2,0.2,0.03,0.8,0.8
GER-Bundesliga,2324,Eint Frankfurt,Randal Kolo Muani,FRA,FW,24,1998,1.7,1,5,1,20.0,2.94,0.59,0.2,1.0,8.0,0,0,0,1.3,1.3,0.26,-0.3,-0.3
GER-Bundesliga,2324,Eint Frankfurt,Robin Koch,GER,DF,27,1996,30.4,2,24,5,20.8,0.79,0.16,0.08,0.4,11.3,0,0,0,3.1,3.1,0.13,-1.1,-1.1
GER-Bundesliga,2324,Eint Frankfurt,Sasa Kalajdzic,AUT,FW,26,1997,3.6,0,2,1,50.0,0.55,0.28,0.0,0.0,13.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
GER-Bundesliga,2324,Eint Frankfurt,Sebastian Rode,GER,MF,32,1990,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Eint Frankfurt,Timothy Chandler,USA,"MF,DF",33,1990,0.2,0,2,1,50.0,10.0,5.0,0.0,0.0,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
GER-Bundesliga,2324,Eint Frankfurt,Tuta,BRA,DF,24,1999,28.9,1,18,7,38.9,0.62,0.24,0.06,0.14,12.7,0,0,0,1.4,1.4,0.08,-0.4,-0.4
GER-Bundesliga,2324,Eint Frankfurt,Willian Pacho,ECU,DF,21,2001,33.0,0,10,2,20.0,0.3,0.06,0.0,0.0,16.3,0,0,0,1.2,1.2,0.12,-1.2,-1.2
GER-Bundesliga,2324,Freiburg,Attila Szalai,HUN,DF,25,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Freiburg,Christian Günter,GER,DF,30,1993,11.8,1,6,2,33.3,0.51,0.17,0.17,0.5,22.2,0,0,0,0.5,0.5,0.08,0.5,0.5
GER-Bundesliga,2324,Freiburg,Fabian Rüdlin,GER,MF,26,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Freiburg,Florent Muslija,KVX,"MF,FW",25,1998,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,33.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2324,Freiburg,Jordy Makengo,FRA,DF,21,2001,11.4,0,3,0,0.0,0.26,0.0,0.0,,16.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2
GER-Bundesliga,2324,Freiburg,Junior Adamu,AUT,"FW,MF",22,2001,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,12.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2324,Freiburg,Kenneth Schmidt,GER,DF,21,2002,0.8,0,1,0,0.0,1.32,0.0,0.0,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2324,Freiburg,Kiliann Sildillia,FRA,DF,21,2002,20.1,0,7,1,14.3,0.35,0.05,0.0,0.0,18.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6
GER-Bundesliga,2324,Freiburg,Lucas Höler,GER,"FW,MF",29,1994,25.6,7,32,16,50.0,1.25,0.62,0.19,0.38,13.5,0,1,2,8.6,7.0,0.22,-1.6,-1.0
GER-Bundesliga,2324,Freiburg,Lukas Kübler,GER,DF,30,1992,20.5,1,8,3,37.5,0.39,0.15,0.13,0.33,15.2,0,0,0,0.6,0.6,0.07,0.4,0.4
GER-Bundesliga,2324,Freiburg,Manuel Gulde,GER,DF,32,1991,22.7,1,12,1,8.3,0.53,0.04,0.08,1.0,11.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1
GER-Bundesliga,2324,Freiburg,Matthias Ginter,GER,DF,29,1994,21.3,0,7,4,57.1,0.33,0.19,0.0,0.0,7.7,0,0,0,1.4,1.4,0.2,-1.4,-1.4
GER-Bundesliga,2324,Freiburg,Maximilian Breunig,GER,FW,22,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Freiburg,Maximilian Eggestein,GER,MF,26,1996,32.4,1,39,8,20.5,1.2,0.25,0.03,0.13,19.9,0,0,0,2.4,2.4,0.06,-1.4,-1.4
GER-Bundesliga,2324,Freiburg,Maximilian Philipp,GER,"FW,MF",29,1994,3.6,1,9,3,33.3,2.51,0.84,0.11,0.33,12.7,0,0,0,0.5,0.5,0.05,0.5,0.5
GER-Bundesliga,2324,Freiburg,Merlin Röhl,GER,"MF,FW",21,2002,16.4,2,24,8,33.3,1.46,0.49,0.08,0.25,15.1,0,0,0,2.0,2.0,0.08,0.0,0.0
GER-Bundesliga,2324,Freiburg,Michael Gregoritsch,AUT,FW,29,1994,18.7,7,74,26,35.1,3.96,1.39,0.09,0.27,14.2,2,0,0,9.2,9.2,0.13,-2.2,-2.2
GER-Bundesliga,2324,Freiburg,Nicolas Höfler,GER,MF,33,1990,25.9,1,16,1,6.3,0.62,0.04,0.06,1.0,17.4,0,0,0,0.7,0.7,0.04,0.3,0.3
GER-Bundesliga,2324,Freiburg,Noah Atubolu,GER,GK,21,2002,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Freiburg,Noah Weißhaupt,GER,"DF,FW",21,2001,8.4,1,3,1,33.3,0.36,0.12,0.33,1.0,13.9,0,0,0,0.4,0.4,0.14,0.6,0.6
GER-Bundesliga,2324,Freiburg,Philipp Lienhart,AUT,DF,27,1996,14.1,1,7,3,42.9,0.5,0.21,0.14,0.33,9.6,0,0,0,1.1,1.1,0.16,-0.1,-0.1
GER-Bundesliga,2324,Freiburg,Ritsu Doan,JPN,"DF,MF",25,1998,25.0,7,37,19,51.4,1.48,0.76,0.19,0.37,15.4,0,0,0,5.0,5.0,0.13,2.0,2.0
GER-Bundesliga,2324,Freiburg,Roland Sallai,HUN,"MF,FW",26,1997,20.4,3,55,19,34.5,2.69,0.93,0.05,0.16,15.8,0,0,1,7.9,7.1,0.14,-4.9,-4.1
GER-Bundesliga,2324,Freiburg,Vincenzo Grifo,ITA,"MF,FW",30,1993,25.8,8,42,12,28.6,1.63,0.46,0.05,0.17,21.9,5,6,6,7.7,3.0,0.07,0.3,-1.0
GER-Bundesliga,2324,Freiburg,Yannik Keitel,GER,"DF,MF",23,2000,10.2,1,6,2,33.3,0.59,0.2,0.17,0.5,8.8,0,0,0,0.7,0.7,0.12,0.3,0.3
GER-Bundesliga,2324,Gladbach,Alassane Pléa,FRA,"FW,MF",30,1993,21.3,7,57,18,31.6,2.68,0.85,0.11,0.33,17.6,0,1,1,7.0,6.2,0.11,0.0,-0.2
GER-Bundesliga,2324,Gladbach,Christoph Kramer,GER,MF,32,1991,2.8,0,1,0,0.0,0.36,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
GER-Bundesliga,2324,Gladbach,Fabio Chiarodia,ITA,DF,18,2005,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Gladbach,Florian Neuhaus,GER,MF,26,1997,13.6,4,38,13,34.2,2.79,0.96,0.08,0.23,21.9,1,1,1,4.3,3.5,0.1,-0.3,-0.5
GER-Bundesliga,2324,Gladbach,Franck Honorat,FRA,"DF,FW",26,1996,26.1,3,28,10,35.7,1.07,0.38,0.11,0.3,18.3,1,0,0,1.6,1.6,0.06,1.4,1.4
GER-Bundesliga,2324,Gladbach,Grant Ranos,ARM,"MF,FW",20,2003,0.5,0,3,0,0.0,5.51,0.0,0.0,,17.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
GER-Bundesliga,2324,Gladbach,Joe Scally,USA,DF,20,2002,24.8,1,11,1,9.1,0.44,0.04,0.09,1.0,22.0,0,0,0,0.6,0.6,0.05,0.4,0.4
GER-Bundesliga,2324,Gladbach,Jonas Omlin,SUI,GK,29,1994,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Gladbach,Jordan Pefok,USA,FW,27,1996,15.8,5,35,9,25.7,2.22,0.57,0.14,0.56,10.9,0,0,0,6.5,6.5,0.2,-1.5,-1.5
GER-Bundesliga,2324,Gladbach,Julian Weigl,GER,MF,27,1995,30.7,2,17,4,23.5,0.55,0.13,0.0,0.0,25.2,1,2,2,2.4,0.9,0.05,-0.4,-0.9
GER-Bundesliga,2324,Gladbach,Ko Itakura,JPN,"DF,MF",26,1997,17.7,3,21,7,33.3,1.18,0.39,0.14,0.43,15.7,0,0,0,1.3,1.3,0.06,1.7,1.7
GER-Bundesliga,2324,Gladbach,Luca Netz,GER,DF,20,2003,24.7,0,17,5,29.4,0.69,0.2,0.0,0.0,16.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0
GER-Bundesliga,2324,Gladbach,Lukas Ullrich,GER,"DF,FW",19,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Gladbach,Manu Koné,FRA,MF,22,2001,17.3,1,24,8,33.3,1.38,0.46,0.04,0.13,19.3,0,0,0,1.2,1.2,0.05,-0.2,-0.2
GER-Bundesliga,2324,Gladbach,Marvin Friedrich,GER,DF,27,1995,17.4,0,12,2,16.7,0.69,0.11,0.0,0.0,15.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6
GER-Bundesliga,2324,Gladbach,Maximilian Wöber,AUT,DF,25,1998,23.0,2,19,3,15.8,0.83,0.13,0.11,0.67,14.1,0,0,0,1.3,1.3,0.07,0.7,0.7
GER-Bundesliga,2324,Gladbach,Moritz Nicolas,GER,GK,25,1997,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Gladbach,Nathan N'Goumou,CMR,"FW,MF",23,2000,15.4,5,31,11,35.5,2.01,0.71,0.16,0.45,15.8,0,0,0,3.8,3.8,0.12,1.2,1.2
GER-Bundesliga,2324,Gladbach,Nico Elvedi,SUI,DF,26,1996,27.6,2,18,6,33.3,0.65,0.22,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,0.4,0.4
GER-Bundesliga,2324,Gladbach,Patrick Herrmann,GER,"FW,DF",32,1991,1.0,0,4,0,0.0,4.19,0.0,0.0,,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
GER-Bundesliga,2324,Gladbach,Robin Hack,GER,"FW,MF",24,1998,15.0,10,43,22,51.2,2.87,1.47,0.23,0.45,19.9,0,0,0,3.9,3.9,0.09,6.1,6.1
GER-Bundesliga,2324,Gladbach,Rocco Reitz,GER,MF,21,2002,23.7,6,33,14,42.4,1.39,0.59,0.18,0.43,17.3,0,0,0,3.7,3.7,0.11,2.3,2.3
GER-Bundesliga,2324,Gladbach,Shiō Fukuda,JPN,"FW,MF",19,2004,0.4,0,2,0,0.0,5.0,0.0,0.0,,8.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
GER-Bundesliga,2324,Gladbach,Stefan Lainer,AUT,"DF,MF",30,1992,8.3,0,3,0,0.0,0.36,0.0,0.0,,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
GER-Bundesliga,2324,Gladbach,Tomáš Čvančara,CZE,FW,22,2000,10.0,4,34,11,32.4,3.42,1.1,0.09,0.27,14.2,1,1,2,5.9,4.3,0.13,-1.9,-1.3
GER-Bundesliga,2324,Gladbach,Tony Jantschke,GER,"DF,MF",33,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Gladbach,Yvandro Borges Sanches,LUX,"MF,FW",19,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Heidenheim,Adrian Beck,GER,"MF,FW",26,1997,10.8,1,12,3,25.0,1.11,0.28,0.08,0.33,13.5,0,0,0,1.7,1.7,0.15,-0.7,-0.7
GER-Bundesliga,2324,Heidenheim,Benedikt Gimber,GER,DF,26,1997,22.5,1,18,3,16.7,0.8,0.13,0.06,0.33,12.2,0,0,0,1.4,1.4,0.08,-0.4,-0.4
GER-Bundesliga,2324,Heidenheim,Christian Kühlwetter,GER,MF,27,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Heidenheim,Denis Thomalla,GER,"MF,FW",30,1992,5.0,0,3,0,0.0,0.61,0.0,0.0,,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
GER-Bundesliga,2324,Heidenheim,Eren Dinkçi,GER,"FW,MF",21,2001,29.4,10,49,21,42.9,1.66,0.71,0.2,0.48,19.7,0,0,0,4.3,4.3,0.09,5.7,5.7
GER-Bundesliga,2324,Heidenheim,Florian Pick,GER,"MF,FW",27,1995,3.6,0,8,1,12.5,2.2,0.28,0.0,0.0,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
GER-Bundesliga,2324,Heidenheim,Jan Schöppner,GER,MF,24,1999,22.2,2,17,4,23.5,0.77,0.18,0.12,0.5,17.4,0,0,0,1.1,1.1,0.06,0.9,0.9
GER-Bundesliga,2324,Heidenheim,Jan-Niklas Beste,GER,"FW,MF",24,1999,28.9,8,48,18,37.5,1.66,0.62,0.17,0.44,22.0,10,0,1,4.3,3.5,0.07,3.7,4.5
GER-Bundesliga,2324,Heidenheim,Jonas Föhrenbach,GER,DF,27,1996,31.0,0,12,0,0.0,0.39,0.0,0.0,,20.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5
GER-Bundesliga,2324,Heidenheim,Kevin Müller,GER,GK,32,1991,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Heidenheim,Kevin Sessa,GER,"MF,FW",23,2000,11.2,3,29,7,24.1,2.58,0.62,0.1,0.43,19.9,1,0,0,2.9,2.9,0.1,0.1,0.1
GER-Bundesliga,2324,Heidenheim,Lennard Maloney,USA,MF,23,1999,25.4,1,14,3,21.4,0.55,0.12,0.07,0.33,16.2,0,0,0,0.8,0.8,0.05,0.2,0.2
GER-Bundesliga,2324,Heidenheim,Marnon Busch,GER,DF,28,1994,6.6,0,5,1,20.0,0.76,0.15,0.0,0.0,25.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2324,Heidenheim,Marvin Pieringer,GER,"MF,FW",23,1999,16.8,3,27,8,29.6,1.61,0.48,0.11,0.38,14.4,0,0,0,2.3,2.3,0.09,0.7,0.7
GER-Bundesliga,2324,Heidenheim,Nikola Dovedan,AUT,"MF,FW",29,1994,7.3,3,14,5,35.7,1.92,0.69,0.21,0.6,16.1,0,0,0,1.9,1.9,0.14,1.1,1.1
GER-Bundesliga,2324,Heidenheim,Norman Theuerkauf,GER,"MF,DF",36,1987,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
GER-Bundesliga,2324,Heidenheim,Omar Traoré,GER,DF,25,1998,27.5,0,11,1,9.1,0.4,0.04,0.0,0.0,28.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3
GER-Bundesliga,2324,Heidenheim,Patrick Mainka,GER,DF,28,1994,34.0,2,29,6,20.7,0.85,0.18,0.07,0.33,9.4,0,0,0,3.2,3.2,0.11,-1.2,-1.2
GER-Bundesliga,2324,Heidenheim,Stefan Schimmer,GER,"MF,FW",29,1994,1.7,0,5,0,0.0,2.94,0.0,0.0,,9.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6
GER-Bundesliga,2324,Heidenheim,Thomas Keller,GER,"MF,FW",23,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Heidenheim,Tim Kleindienst,GER,FW,27,1995,31.9,12,81,31,38.3,2.54,0.97,0.12,0.32,13.6,0,2,2,13.9,12.3,0.15,-1.9,-2.3
GER-Bundesliga,2324,Heidenheim,Tim Siersleben,GER,DF,23,2000,10.1,0,3,0,0.0,0.3,0.0,0.0,,28.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
GER-Bundesliga,2324,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",32,1991,24.4,15,64,29,45.3,2.62,1.19,0.16,0.34,20.1,8,5,5,11.1,7.1,0.11,3.9,2.9
GER-Bundesliga,2324,Hoffenheim,Angelo Stiller,GER,MF,22,2001,0.9,0,2,1,50.0,2.14,1.07,0.0,0.0,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
GER-Bundesliga,2324,Hoffenheim,Anton Stach,GER,MF,24,1998,25.8,2,38,9,23.7,1.47,0.35,0.05,0.22,24.1,1,0,0,1.7,1.7,0.04,0.3,0.3
GER-Bundesliga,2324,Hoffenheim,Attila Szalai,HUN,DF,25,1998,3.2,0,1,1,100.0,0.31,0.31,0.0,0.0,39.5,0,0,0,0.0,0.0,0.01,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Bambasé Conté,GER,"MF,FW",20,2003,0.5,0,3,0,0.0,5.63,0.0,0.0,,19.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
GER-Bundesliga,2324,Hoffenheim,David Jurásek,CZE,DF,22,2000,5.5,0,5,2,40.0,0.91,0.36,0.0,0.0,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
GER-Bundesliga,2324,Hoffenheim,Dennis Geiger,GER,MF,25,1998,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Diadie Samassékou,MLI,MF,27,1996,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Finn Ole Becker,GER,MF,23,2000,6.7,0,6,1,16.7,0.89,0.15,0.0,0.0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
GER-Bundesliga,2324,Hoffenheim,Florian Grillitsch,AUT,"DF,MF",27,1995,25.5,1,21,6,28.6,0.82,0.24,0.05,0.17,27.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2
GER-Bundesliga,2324,Hoffenheim,Grischa Prömel,GER,MF,28,1995,23.8,4,26,8,30.8,1.09,0.34,0.15,0.5,15.5,0,0,0,3.8,3.8,0.15,0.2,0.2
GER-Bundesliga,2324,Hoffenheim,Ihlas Bebou,TOG,"FW,DF",29,1994,18.2,7,38,14,36.8,2.09,0.77,0.18,0.5,17.1,0,0,0,4.9,4.9,0.13,2.1,2.1
GER-Bundesliga,2324,Hoffenheim,John Brooks,USA,DF,30,1993,17.1,2,11,4,36.4,0.64,0.23,0.18,0.5,8.0,0,0,0,2.6,2.6,0.23,-0.6,-0.6
GER-Bundesliga,2324,Hoffenheim,Julian Justvan,GER,"FW,MF",25,1998,0.5,0,1,0,0.0,1.84,0.0,0.0,,25.0,0,0,0,0.0,0.0,0.04,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Kasim Nuhu,GHA,DF,28,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Kevin Akpoguma,NGA,DF,28,1995,12.2,0,2,0,0.0,0.16,0.0,0.0,,6.8,0,0,0,0.3,0.3,0.15,-0.3,-0.3
GER-Bundesliga,2324,Hoffenheim,Kevin Vogt,GER,DF,31,1991,14.7,0,2,1,50.0,0.14,0.07,0.0,0.0,18.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7
GER-Bundesliga,2324,Hoffenheim,Marius Bülter,GER,"DF,FW",30,1993,15.0,1,21,6,28.6,1.4,0.4,0.05,0.17,18.0,0,0,0,1.4,1.4,0.07,-0.4,-0.4
