league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
FRA-Ligue 1,2324,2024-04-13 Strasbourg-Reims,Ligue 1,29,Sat,2024-04-13,17:00,Strasbourg,2.2,3–1,0.5,Reims,25000,Stade de la Meinau,Willy Delajod,/en/matches/7b92b3c7/Strasbourg-Reims-April-13-2024-Ligue-1,,7b92b3c7
FRA-Ligue 1,2324,2024-04-14 Clermont Foot-Montpellier,Ligue 1,29,Sun,2024-04-14,15:00,Clermont Foot,1.5,1–1,1.4,Montpellier,10174,Stade Gabriel Montpied,Thomas Léonard,/en/matches/9b9d6335/Clermont-Foot-Montpellier-April-14-2024-Ligue-1,,9b9d6335
FRA-Ligue 1,2324,2024-04-14 Le Havre-Nantes,Ligue 1,29,Sun,2024-04-14,13:00,Le Havre,1.4,0–1,0.8,Nantes,23021,Stade Océane,Hakim Ben El Hadj Salem,/en/matches/2e9cdf18/Le-Havre-Nantes-April-14-2024-Ligue-1,,2e9cdf18
FRA-Ligue 1,2324,2024-04-14 Lyon-Brest,Ligue 1,29,Sun,2024-04-14,20:45,Lyon,2.1,4–3,1.7,Brest,53898,Groupama Stadium,Mathieu Vernice,/en/matches/c832a039/Lyon-Brest-April-14-2024-Ligue-1,,c832a039
FRA-Ligue 1,2324,2024-04-19 Nice-Lorient,Ligue 1,30,Fri,2024-04-19,21:00,Nice,2.5,3–0,0.5,Lorient,21067,Stade de Nice,Jeremy Stinat,/en/matches/05fcaf04/Nice-Lorient-April-19-2024-Ligue-1,,05fcaf04
FRA-Ligue 1,2324,2024-04-20 Lens-Clermont Foot,Ligue 1,30,Sat,2024-04-20,21:00,Lens,1.9,1–0,0.7,Clermont Foot,37495,Stade Bollaert-Delelis,Benoît Bastien,/en/matches/811884b5/Lens-Clermont-Foot-April-20-2024-Ligue-1,,811884b5
FRA-Ligue 1,2324,2024-04-20 Nantes-Rennes,Ligue 1,30,Sat,2024-04-20,17:00,Nantes,0.2,0–3,2.4,Rennes,25433,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/69006962/Nantes-Rennes-April-20-2024-Ligue-1,,69006962
FRA-Ligue 1,2324,2024-04-21 Brest-Monaco,Ligue 1,30,Sun,2024-04-21,17:05,Brest,0.6,0–2,0.9,Monaco,14856,Stade Francis-Le Blé,Ruddy Buquet,/en/matches/8f8b95f8/Brest-Monaco-April-21-2024-Ligue-1,,8f8b95f8
FRA-Ligue 1,2324,2024-04-21 Le Havre-Metz,Ligue 1,30,Sun,2024-04-21,15:00,Le Havre,0.7,0–1,1.3,Metz,21250,Stade Océane,Marc Bollengier,/en/matches/488e12d3/Le-Havre-Metz-April-21-2024-Ligue-1,,488e12d3
FRA-Ligue 1,2324,2024-04-21 Lille-Strasbourg,Ligue 1,30,Sun,2024-04-21,15:00,Lille,0.8,1–0,1.3,Strasbourg,40381,Decathlon Arena - Stade Pierre-Mauroy,Benoît Millot,/en/matches/9511f4ab/Lille-Strasbourg-April-21-2024-Ligue-1,,9511f4ab
FRA-Ligue 1,2324,2024-04-21 Paris S-G-Lyon,Ligue 1,30,Sun,2024-04-21,21:00,Paris S-G,2.3,4–1,1.0,Lyon,45000,Parc des Princes,François Letexier,/en/matches/33d8918a/Paris-Saint-Germain-Lyon-April-21-2024-Ligue-1,,33d8918a
FRA-Ligue 1,2324,2024-04-21 Reims-Montpellier,Ligue 1,30,Sun,2024-04-21,15:00,Reims,1.5,1–2,1.6,Montpellier,14183,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/ec3fcd38/Reims-Montpellier-April-21-2024-Ligue-1,,ec3fcd38
FRA-Ligue 1,2324,2024-04-21 Toulouse-Marseille,Ligue 1,30,Sun,2024-04-21,19:00,Toulouse,0.5,2–2,1.1,Marseille,30119,Stadium Municipal,Clément Turpin,/en/matches/05f7968b/Toulouse-Marseille-April-21-2024-Ligue-1,,05f7968b
FRA-Ligue 1,2324,2024-04-24 Lorient-Paris S-G,Ligue 1,29,Wed,2024-04-24,19:00,Lorient,0.9,1–4,1.6,Paris S-G,16738,Stade du Moustoir,Marc Bollengier,/en/matches/12fd3a4c/Lorient-Paris-Saint-Germain-April-24-2024-Ligue-1,,12fd3a4c
FRA-Ligue 1,2324,2024-04-24 Marseille-Nice,Ligue 1,29,Wed,2024-04-24,21:00,Marseille,2.2,2–2,1.4,Nice,53000,Orange Vélodrome,Jérémie Pignard,/en/matches/0727529c/Marseille-Nice-April-24-2024-Ligue-1,,0727529c
FRA-Ligue 1,2324,2024-04-24 Monaco-Lille,Ligue 1,29,Wed,2024-04-24,21:00,Monaco,1.6,1–0,1.3,Lille,9000,Stade Louis II,Clément Turpin,/en/matches/88182e5f/Monaco-Lille-April-24-2024-Ligue-1,,88182e5f
FRA-Ligue 1,2324,2024-04-26 Montpellier-Nantes,Ligue 1,31,Fri,2024-04-26,21:00,Montpellier,0.8,1–1,1.3,Nantes,17331,Stade de la Mosson,Jeremy Stinat,/en/matches/b0c1736a/Montpellier-Nantes-April-26-2024-Ligue-1,,b0c1736a
FRA-Ligue 1,2324,2024-04-27 Paris S-G-Le Havre,Ligue 1,31,Sat,2024-04-27,21:00,Paris S-G,2.6,3–3,1.0,Le Havre,46000,Parc des Princes,Willy Delajod,/en/matches/c28df007/Paris-Saint-Germain-Le-Havre-April-27-2024-Ligue-1,,c28df007
FRA-Ligue 1,2324,2024-04-28 Clermont Foot-Reims,Ligue 1,31,Sun,2024-04-28,15:00,Clermont Foot,2.9,4–1,0.9,Reims,8713,Stade Gabriel Montpied,Florent Batta,/en/matches/b85a0106/Clermont-Foot-Reims-April-28-2024-Ligue-1,,b85a0106
FRA-Ligue 1,2324,2024-04-28 Lorient-Toulouse,Ligue 1,31,Sun,2024-04-28,15:00,Lorient,1.4,1–2,1.8,Toulouse,16125,Stade du Moustoir,Gaël Angoula,/en/matches/666bdb51/Lorient-Toulouse-April-28-2024-Ligue-1,,666bdb51
FRA-Ligue 1,2324,2024-04-28 Lyon-Monaco,Ligue 1,31,Sun,2024-04-28,19:00,Lyon,2.2,3–2,1.7,Monaco,55539,Groupama Stadium,Bastien Dechepy,/en/matches/16e39992/Lyon-Monaco-April-28-2024-Ligue-1,,16e39992
FRA-Ligue 1,2324,2024-04-28 Marseille-Lens,Ligue 1,31,Sun,2024-04-28,21:00,Marseille,1.7,2–1,1.2,Lens,59490,Orange Vélodrome,Eric Wattellier,/en/matches/13780c18/Marseille-Lens-April-28-2024-Ligue-1,,13780c18
FRA-Ligue 1,2324,2024-04-28 Metz-Lille,Ligue 1,31,Sun,2024-04-28,13:00,Metz,1.1,1–2,0.8,Lille,24728,Stade Saint-Symphorien,Stéphanie Frappart,/en/matches/316c5fa3/Metz-Lille-April-28-2024-Ligue-1,,316c5fa3
FRA-Ligue 1,2324,2024-04-28 Rennes-Brest,Ligue 1,31,Sun,2024-04-28,17:05,Rennes,2.6,4–5,2.0,Brest,28527,Roazhon Park,Benoît Bastien,/en/matches/1865787f/Rennes-Brest-April-28-2024-Ligue-1,,1865787f
FRA-Ligue 1,2324,2024-04-28 Strasbourg-Nice,Ligue 1,31,Sun,2024-04-28,15:00,Strasbourg,0.6,1–3,1.6,Nice,25181,Stade de la Meinau,Thomas Léonard,/en/matches/a7951b3a/Strasbourg-Nice-April-28-2024-Ligue-1,,a7951b3a
FRA-Ligue 1,2324,2024-05-03 Lens-Lorient,Ligue 1,32,Fri,2024-05-03,21:00,Lens,2.1,2–0,0.6,Lorient,37561,Stade Bollaert-Delelis,Jérémie Pignard,/en/matches/e7684537/Lens-Lorient-May-3-2024-Ligue-1,,e7684537
FRA-Ligue 1,2324,2024-05-03 Toulouse-Montpellier,Ligue 1,32,Fri,2024-05-03,19:00,Toulouse,1.3,1–2,0.5,Montpellier,24559,Stadium Municipal,Marc Bollengier,/en/matches/33eeaf12/Toulouse-Montpellier-May-3-2024-Ligue-1,,33eeaf12
FRA-Ligue 1,2324,2024-05-04 Brest-Nantes,Ligue 1,32,Sat,2024-05-04,21:00,Brest,0.5,0–0,1.6,Nantes,15159,Stade Francis-Le Blé,Clément Turpin,/en/matches/8e6a7aaa/Brest-Nantes-May-4-2024-Ligue-1,,8e6a7aaa
FRA-Ligue 1,2324,2024-05-04 Le Havre-Strasbourg,Ligue 1,32,Sat,2024-05-04,15:00,Le Havre,1.8,3–1,1.0,Strasbourg,22293,Stade Océane,Jérôme Brisard,/en/matches/024a71c6/Le-Havre-Strasbourg-May-4-2024-Ligue-1,,024a71c6
FRA-Ligue 1,2324,2024-05-04 Metz-Rennes,Ligue 1,32,Sat,2024-05-04,19:00,Metz,0.6,2–3,2.1,Rennes,23290,Stade Saint-Symphorien,Ruddy Buquet,/en/matches/a299adab/Metz-Rennes-May-4-2024-Ligue-1,,a299adab
FRA-Ligue 1,2324,2024-05-04 Monaco-Clermont Foot,Ligue 1,32,Sat,2024-05-04,17:00,Monaco,3.6,4–1,1.4,Clermont Foot,7256,Stade Louis II,Hakim Ben El Hadj Salem,/en/matches/a7f56ab4/Monaco-Clermont-Foot-May-4-2024-Ligue-1,,a7f56ab4
FRA-Ligue 1,2324,2024-05-06 Lille-Lyon,Ligue 1,32,Mon,2024-05-06,21:00,Lille,0.9,3–4,2.4,Lyon,45227,Decathlon Arena - Stade Pierre-Mauroy,Benoît Bastien,/en/matches/9a72e466/Lille-Lyon-May-6-2024-Ligue-1,,9a72e466
FRA-Ligue 1,2324,2024-05-10 Brest-Reims,Ligue 1,33,Fri,2024-05-10,21:00,Brest,1.3,1–1,0.6,Reims,14633,Stade Francis-Le Blé,Jérôme Brisard,/en/matches/87d4c432/Brest-Reims-May-10-2024-Ligue-1,,87d4c432
FRA-Ligue 1,2324,2024-05-10 Nice-Le Havre,Ligue 1,33,Fri,2024-05-10,21:00,Nice,1.8,1–0,0.5,Le Havre,24529,Stade de Nice,Benoît Bastien,/en/matches/73e73f70/Nice-Le-Havre-May-10-2024-Ligue-1,,73e73f70
FRA-Ligue 1,2324,2024-05-12 Clermont Foot-Lyon,Ligue 1,33,Sun,2024-05-12,21:00,Clermont Foot,1.1,0–1,0.4,Lyon,10603,Stade Gabriel Montpied,Pierre Gaillouste,/en/matches/e6afe6a2/Clermont-Foot-Lyon-May-12-2024-Ligue-1,,e6afe6a2
FRA-Ligue 1,2324,2024-05-12 Marseille-Lorient,Ligue 1,33,Sun,2024-05-12,21:00,Marseille,2.5,3–1,1.5,Lorient,62082,Orange Vélodrome,Bastien Dechepy,/en/matches/acbbdff5/Marseille-Lorient-May-12-2024-Ligue-1,,acbbdff5
FRA-Ligue 1,2324,2024-05-12 Montpellier-Monaco,Ligue 1,33,Sun,2024-05-12,21:00,Montpellier,1.1,0–2,2.3,Monaco,14829,Stade de la Mosson,Stéphanie Frappart,/en/matches/9f62b1ef/Montpellier-Monaco-May-12-2024-Ligue-1,,9f62b1ef
FRA-Ligue 1,2324,2024-05-12 Nantes-Lille,Ligue 1,33,Sun,2024-05-12,21:00,Nantes,0.7,1–2,1.5,Lille,26529,Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier,/en/matches/8f8532aa/Nantes-Lille-May-12-2024-Ligue-1,,8f8532aa
FRA-Ligue 1,2324,2024-05-12 Paris S-G-Toulouse,Ligue 1,33,Sun,2024-05-12,21:00,Paris S-G,2.1,1–3,1.6,Toulouse,47000,Parc des Princes,Florent Batta,/en/matches/e8fcc39b/Paris-Saint-Germain-Toulouse-May-12-2024-Ligue-1,,e8fcc39b
FRA-Ligue 1,2324,2024-05-12 Rennes-Lens,Ligue 1,33,Sun,2024-05-12,21:00,Rennes,1.9,1–1,0.6,Lens,28660,Roazhon Park,Benoît Millot,/en/matches/c55b179e/Rennes-Lens-May-12-2024-Ligue-1,,c55b179e
FRA-Ligue 1,2324,2024-05-12 Strasbourg-Metz,Ligue 1,33,Sun,2024-05-12,21:00,Strasbourg,1.3,2–1,1.1,Metz,25686,Stade de la Meinau,François Letexier,/en/matches/2301c78f/Strasbourg-Metz-May-12-2024-Ligue-1,,2301c78f
FRA-Ligue 1,2324,2024-05-15 Nice-Paris S-G,Ligue 1,32,Wed,2024-05-15,21:00,Nice,1.4,1–2,1.0,Paris S-G,33818,Stade de Nice,Ruddy Buquet,/en/matches/25e694fc/Nice-Paris-Saint-Germain-May-15-2024-Ligue-1,,25e694fc
FRA-Ligue 1,2324,2024-05-15 Reims-Marseille,Ligue 1,32,Wed,2024-05-15,21:00,Reims,1.1,1–0,1.7,Marseille,19020,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/5a6454f2/Reims-Marseille-May-15-2024-Ligue-1,,5a6454f2
FRA-Ligue 1,2324,2024-05-19 Le Havre-Marseille,Ligue 1,34,Sun,2024-05-19,21:00,Le Havre,1.8,1–2,1.5,Marseille,24050,Stade Océane,Jeremy Stinat,/en/matches/3fa1da40/Le-Havre-Marseille-May-19-2024-Ligue-1,,3fa1da40
FRA-Ligue 1,2324,2024-05-19 Lens-Montpellier,Ligue 1,34,Sun,2024-05-19,21:00,Lens,5.2,2–2,0.8,Montpellier,37433,Stade Bollaert-Delelis,Thomas Léonard,/en/matches/ac107595/Lens-Montpellier-May-19-2024-Ligue-1,,ac107595
FRA-Ligue 1,2324,2024-05-19 Lille-Nice,Ligue 1,34,Sun,2024-05-19,21:00,Lille,1.2,2–2,0.9,Nice,45488,Decathlon Arena - Stade Pierre-Mauroy,Willy Delajod,/en/matches/df360311/Lille-Nice-May-19-2024-Ligue-1,,df360311
FRA-Ligue 1,2324,2024-05-19 Lorient-Clermont Foot,Ligue 1,34,Sun,2024-05-19,21:00,Lorient,4.2,5–0,0.8,Clermont Foot,16176,Stade du Moustoir,Clément Turpin,/en/matches/aed44d7a/Lorient-Clermont-Foot-May-19-2024-Ligue-1,,aed44d7a
FRA-Ligue 1,2324,2024-05-19 Lyon-Strasbourg,Ligue 1,34,Sun,2024-05-19,21:00,Lyon,2.8,2–1,1.1,Strasbourg,57027,Groupama Stadium,Eric Wattellier,/en/matches/9576a537/Lyon-Strasbourg-May-19-2024-Ligue-1,,9576a537
FRA-Ligue 1,2324,2024-05-19 Metz-Paris S-G,Ligue 1,34,Sun,2024-05-19,21:00,Metz,0.9,0–2,2.0,Paris S-G,28455,Stade Saint-Symphorien,Gaël Angoula,/en/matches/8dac35ed/Metz-Paris-Saint-Germain-May-19-2024-Ligue-1,,8dac35ed
FRA-Ligue 1,2324,2024-05-19 Monaco-Nantes,Ligue 1,34,Sun,2024-05-19,21:00,Monaco,1.5,4–0,1.0,Nantes,7343,Stade Louis II,Romain Lissorgue,/en/matches/ba001914/Monaco-Nantes-May-19-2024-Ligue-1,,ba001914
FRA-Ligue 1,2324,2024-05-19 Reims-Rennes,Ligue 1,34,Sun,2024-05-19,21:00,Reims,1.3,2–1,1.5,Rennes,16077,Stade Auguste-Delaune,Mathieu Vernice,/en/matches/94b311ad/Reims-Rennes-May-19-2024-Ligue-1,,94b311ad
FRA-Ligue 1,2324,2024-05-19 Toulouse-Brest,Ligue 1,34,Sun,2024-05-19,21:00,Toulouse,0.9,0–3,1.6,Brest,28885,Stadium Municipal,Jérémie Pignard,/en/matches/0c59eeac/Toulouse-Brest-May-19-2024-Ligue-1,,0c59eeac
FRA-Ligue 1,2324,2024-05-30 Saint-Étienne-Metz,French 1/2 Relegation/Promotion play-offs,,Thu,2024-05-30,20:30,Saint-Étienne,,2–1,,Metz,35536,Stade Geoffroy-Guichard,Benoît Millot,/en/matches/febd4e01/Saint-Etienne-Metz-May-30-2024-French-12-RelegationPromotion-play-offs,Leg 1 of 2,febd4e01
FRA-Ligue 1,2324,2024-06-02 Metz-Saint-Étienne,French 1/2 Relegation/Promotion play-offs,,Sun,2024-06-02,17:00,Metz,,2–2,,Saint-Étienne,28500,Stade Saint-Symphorien,Jérôme Brisard,/en/matches/7f01f697/Metz-Saint-Etienne-June-2-2024-French-12-RelegationPromotion-play-offs,Leg 2 of 2; Saint-Étienne won; Required Extra Time,7f01f697
